2995		На деньги банка лес благоустраивался , в нём проводились дороги , создавались пруды , оформлялись родники .	[root[obl[case[На]][деньги][nmod[банка]]][nsubj[лес]][благоустраивался][conj[punct[,]][obl[case[в]][нём]][проводились][nsubj[дороги]]][conj[punct[,]][создавались][nsubj[пруды]]][conj[punct[,]][оформлялись][nsubj[родники]]][punct[.]]]
2996		Тони Кэйри ( ; полное имя Энтони Лорэнс Кэйри , ; 16 октября 1953 , Тарлок , Калифорния ) -- американский музыкант , мультиинструменталист , вокалист , продюсер , композитор .	[root[nsubj[Тони][flat:name[Кэйри]][parataxis[punct[(]][punct[;]][nsubj[amod[полное]][имя]][Энтони][flat:name[Лорэнс]][flat:name[Кэйри]][parataxis[punct[,]][punct[;]][16][flat[октября][nmod[1953]]][punct[,]][list[Тарлок][punct[,]][list[Калифорния]]]][punct[)]]]][punct[--]][amod[американский]][музыкант][appos[punct[,]][мультиинструменталист]][conj[punct[,]][вокалист]][conj[punct[,]][продюсер]][conj[punct[,]][композитор]][punct[.]]]
2997		Лексикализация является механизмом пополнения как общеупотребительной , так и специальной и терминологической лексики , в результате которой лексикализованные сочетания в конечном итоге входят в языковую норму ; при этом в случае пополнения общеупотребительной лексики преобладает дескриптивное ( описательное ) установление нормы фиксацией узуальных употреблений лексикализированных сочетаний во фразеологических словарях , а при пополнении терминологий , прескриптивная ( предписывающая ) кодификация терминологическими комиссиями в терминологических сборниках .	[root[nsubj[Лексикализация]][является][xcomp[механизмом][nmod[пополнения][nmod[amod[cc[как]][общеупотребительной][conj[punct[,]][cc[так][fixed[и]]][специальной][conj[cc[и]][терминологической]]]][лексики]][acl:relcl[punct[,]][obl[case[в]][результате][nmod[которой]]][nsubj[amod[лексикализованные]][сочетания]][obl[case[в]][amod[конечном]][итоге]][входят][obl[case[в]][amod[языковую]][норму]][punct[;]]]]][parataxis[obl[case[при]][этом]][obl[case[в]][случае][nmod[пополнения][nmod[amod[общеупотребительной]][лексики]]]][преобладает][nsubj[amod[дескриптивное][appos[punct[(]][описательное][punct[)]]]][установление][nmod[нормы]][obl:agent[фиксацией][nmod[amod[узуальных]][употреблений][nmod[amod[лексикализированных]][сочетаний][nmod[case[во]][amod[фразеологических]][словарях]]]]]][punct[,]][cc[а]][conj[nmod[case[при]][пополнении][nmod[терминологий]]][amod[punct[,]][прескриптивная][appos[punct[(]][предписывающая][punct[)]]]][кодификация][obl:agent[amod[терминологическими]][комиссиями]][nmod[case[в]][amod[терминологических]][сборниках]]]][punct[.]]]
2998		Михаил Танич , основатель и автор песен `` Лесоповала &#39;&#39; , в 1947 году был арестован по обвинению в антисоветской агитации .	[root[nsubj:pass[Михаил][flat:name[Танич]][appos[punct[,]][основатель][conj[cc[и]][автор][nmod[песен][nmod[punct[``]][Лесоповала][punct[&#39;&#39;]]]]][punct[,]]]][obl[case[в]][amod[1947]][году]][aux:pass[был]][арестован][obl[case[по]][обвинению][nmod[case[в]][amod[антисоветской]][агитации]]][punct[.]]]
2999		Зофья Лисса -- автор около 600 научных работ , включая более десятка книг , сотни выступлений и статей , многие из которых были переведены на иностранные языки .	[root[nsubj[Зофья][flat:name[Лисса]]][punct[--]][автор][nmod[case[около]][nummod[600]][amod[научных]][работ][advcl[punct[,]][включая][obl[advmod[более]][десятка][nmod[книг]][conj[punct[,]][сотни][nmod[выступлений][conj[cc[и]][статей]]]]][punct[,]]][acl:relcl[nsubj:pass[многие][nmod[case[из]][которых]]][aux:pass[были]][переведены][obl[case[на]][amod[иностранные]][языки]]]][punct[.]]]
3000		Лоран Луи принадлежит к франкофонной части населения Бельгии .	[root[nsubj[Лоран][flat:name[Луи]]][принадлежит][obl[case[к]][amod[франкофонной]][части][nmod[населения][nmod[Бельгии]]]][punct[.]]]
3001		Юрий Шабельников , автор идеи , сказал , что многие галереи отказались проводить эту акцию из-за ее радикальности .	[root[nsubj[Юрий][flat:name[Шабельников]][appos[punct[,]][автор][nmod[идеи]][punct[,]]]][сказал][ccomp[punct[,]][mark[что]][nsubj[amod[многие]][галереи]][отказались][xcomp[проводить][obj[det[эту]][акцию]]][obl[case[из-за]][det[ее]][радикальности]]][punct[.]]]
3002		Основная ячейка рассчитывается МКЭ с использованием микромеханического моделирования .	[root[nsubj[amod[Основная]][ячейка]][рассчитывается][obl:agent[МКЭ]][obl[case[с]][использованием][nmod[amod[микромеханического]][моделирования]]][punct[.]]]
3003		Именно поэтому в данном деле защитник не столько говорит о невиновности обвиняемого ( она для всех очевидна ) , сколько разоблачает алчность преступников , наживающихся на гибели сограждан , и тех , кто пользуется связями для сокрытия преступлений .	[root[advmod[Именно]][mark[поэтому]][obl[case[в]][amod[данном]][деле]][nsubj[защитник]][cc[не][fixed[столько]]][говорит][obl[case[о]][невиновности][nmod[обвиняемого]]][parataxis[punct[(]][nsubj[она]][nmod[case[для]][всех]][очевидна][punct[)]]][conj[punct[,]][cc[сколько]][разоблачает][obj[алчность][nmod[преступников][acl[punct[,]][наживающихся][obl[case[на]][гибели][nmod[сограждан]]][punct[,]]][conj[cc[и]][тех][acl:relcl[punct[,]][nsubj[кто]][пользуется][obj[связями]][obl[case[для]][сокрытия][nmod[преступлений]]]]]]]][punct[.]]]
3004		Анталаха и Мароантсера предлагают широкие возможности для жилья , а также гидов и носильщиков для путешествия по полуострову .	[root[nsubj[Анталаха][conj[cc[и]][Мароантсера]]][предлагают][obj[amod[широкие]][возможности][nmod[case[для]][жилья]][conj[punct[,]][cc[а][fixed[также]]][гидов][conj[cc[и]][носильщиков][nmod[case[для]][путешествия][nmod[case[по]][полуострову]]]]]][punct[.]]]
3005		Этот способ чаще всего используют для стекол , полученных `` классическим &#39;&#39; способом , т. е. тогда , когда стекло , оставленное охлаждаться в горшке , потом было разбито на отдельные куски .	[root[nsubj[det[Этот]][способ]][advmod[чаще][nmod[всего]]][используют][obl[case[для]][стекол][acl[punct[,]][полученных][iobj[amod[punct[``]][классическим][punct[&#39;&#39;]]][способом][conj[punct[,]][cc[т.][fixed[е.]]][тогда][advcl[punct[,]][advmod[когда]][nsubj:pass[стекло][acl[punct[,]][оставленное][xcomp[охлаждаться][obl[case[в]][горшке]]][punct[,]]]][advmod[потом]][aux:pass[было]][разбито][obl[case[на]][amod[отдельные]][куски]]]]]]][punct[.]]]
3006		Мейе полагал , что при монофтонгизации дифтонги * oɪ̯ и * eṷ прошли через стадии * eɪ̯ и * joṷ соответственно .	[root[nsubj[Мейе]][полагал][ccomp[punct[,]][mark[что]][obl[case[при]][монофтонгизации]][nsubj[дифтонги][appos[dep[*]][oɪ̯][conj[cc[и]][dep[*]][eṷ]]]][прошли][obl[case[через]][стадии][appos[dep[*]][eɪ̯][conj[cc[и]][dep[*]][joṷ]]]][advmod[соответственно]]][punct[.]]]
3007		Живот умеренно подтянут .	[root[nsubj:pass[Живот]][advmod[умеренно]][подтянут][punct[.]]]
3008		Му́ромцево -- посёлок , центр Муромцевского сельского поселения Судогодского района Владимирской области .	[root[nsubj[Му́ромцево]][punct[--]][посёлок][punct[,]][appos[центр][nmod[amod[Муромцевского]][amod[сельского]][поселения][nmod[amod[Судогодского]][района][nmod[amod[Владимирской]][области]]]]][punct[.]]]
3009		Решением Новгородского облисполкома от 9 марта 1971 г . No 108 центр Осиповского сельсовета был перенесён из деревни Осипово в посёлок при станции Абросово и деревня стала относится к Абросовскому сельсовету .	[root[obl:agent[Решением][nmod[amod[Новгородского]][облисполкома]][nmod[case[от]][9][flat[марта][nmod[amod[1971]][г][punct[.]]]]][appos[No][nummod[108]]]][nsubj:pass[центр][nmod[amod[Осиповского]][сельсовета]]][aux:pass[был]][перенесён][obl[case[из]][деревни][appos[Осипово]]][obl[case[в]][посёлок][nmod[case[при]][станции][appos[Абросово]]]][conj[cc[и]][nsubj[деревня]][стала][xcomp[относится][obl[case[к]][amod[Абросовскому]][сельсовету]]]][punct[.]]]
3010		За годы войны погибло около девяти десятых основных лесных богатств лесопарка .	[root[obl[case[За]][годы][nmod[войны]]][погибло][obl[nmod[case[около]][nummod[девяти]][десятых]][amod[основных]][amod[лесных]][богатств][nmod[лесопарка]]][punct[.]]]
3011		3а первые послевоенные десять лет посадки были произведены на площади 53 гектара .	[root[obl[case[3а]][amod[первые]][amod[послевоенные]][nummod:gov[десять]][лет]][nsubj:pass[посадки]][aux:pass[были]][произведены][obl[case[на]][площади][nmod[nummod:gov[53]][гектара]]][punct[.]]]
3012		Реакция Дильса -- Альдера гексахлорциклопентадиена с избытком норборнадиена при 100 ° С является основным способом получения альдрина :	[root[nsubj[Реакция][nmod[Дильса][flat:foreign[punct[--]][Альдера]]][nmod[гексахлорциклопентадиена]][nmod[case[с]][избытком][nmod[норборнадиена]]][nmod[case[при]][nummod[100]][°][nmod[С]]]][является][xcomp[amod[основным]][способом][nmod[получения][nmod[альдрина]]]][punct[:]]]
3013		Сойер утверждает , что Кейт с ним , Ричард спрашивает , является ли мальчик Бенджамином Лайнусом .	[root[nsubj[Сойер]][утверждает][ccomp[punct[,]][mark[что]][nsubj[Кейт]][case[с]][ним]][parataxis[punct[,]][nsubj[Ричард]][спрашивает][ccomp[punct[,]][является][mark[ли]][nsubj[мальчик]][xcomp[Бенджамином][flat:name[Лайнусом]]]]][punct[.]]]
3014		Индийский океан -- третий по размеру океан Земли , покрывающий около 20 % её водной поверхности .	[root[nsubj[amod[Индийский]][океан]][punct[--]][amod[третий][nmod[case[по]][размеру]]][океан][nmod[Земли]][acl[punct[,]][покрывающий][obl[case[около]][nummod[20]][%][nmod[det[её]][amod[водной]][поверхности]]]][punct[.]]]
3015		Необходимое снаряжение спасли , без воды и продуктов .	[root[obj[amod[Необходимое]][снаряжение]][спасли][obl[punct[,]][case[без]][воды][conj[cc[и]][продуктов]]][punct[.]]]
3016		На оборотной стороне бант имеет приспособление для крепления к одежде .	[root[obl[case[На]][amod[оборотной]][стороне]][nsubj[бант]][имеет][obj[приспособление][nmod[case[для]][крепления][nmod[case[к]][одежде]]]][punct[.]]]
3017		В частности , он варьирует по форме сечения пластинки листа от плоской и килеватой до желобчатой , по ширине листа от 2 ( 3 ) до 5 ( 8 -- 10 ) мм и по степени отклонённости зрелых мешочков от оси колоска .	[root[obl[case[В]][частности][punct[,]]][nsubj[он]][варьирует][obl[case[по]][форме][nmod[сечения][nmod[пластинки][nmod[листа]]]]][obl[case[от]][плоской][conj[cc[и]][килеватой]]][obl[case[до]][желобчатой]][conj[punct[,]][orphan[case[по]][ширине][nmod[листа]]][case[от]][2][appos[punct[(]][3][punct[)]]][orphan[case[до]][nummod[5][appos[punct[(]][8][nmod[punct[--]][10]][punct[)]]]][мм]]][conj[cc[и]][orphan[case[по]][степени][nmod[отклонённости][nmod[amod[зрелых]][мешочков]]]][case[от]][оси][nmod[колоска]]][punct[.]]]
3018		Позже , в середине апреля 1911 года , на I Кубанском съезде врачей выступал с докладом на данную тему .	[root[obl[Позже][punct[,]]][obl[case[в]][середине][nmod[апреля][nmod[amod[1911]][года]]][punct[,]]][obl[case[на]][amod[I]][amod[Кубанском]][съезде][nmod[врачей]]][выступал][obl[case[с]][докладом][nmod[case[на]][amod[данную]][тему]]][punct[.]]]
3019		В 2003 г. в день города Сестрорецка в честь Героя установлена стела на улице Борисова .	[root[obl[case[В]][amod[2003]][г.]][obl[case[в]][день][nmod[города][appos[Сестрорецка]]]][obl[case[в]][честь][nmod[Героя]]][установлена][nsubj:pass[стела]][obl[case[на]][улице][appos[Борисова]]][punct[.]]]
3020		`` Он расходовал , -- пишет Радек , -- значительные деньги на ряд социал-демократических издательств , но сам в них участия не принимал : политически он совершенно опустился .	[root[punct[``]][nsubj[Он]][расходовал][parataxis[punct[,]][punct[--]][пишет][nsubj[Радек]]][obj[punct[,]][punct[--]][amod[значительные]][деньги][nmod[case[на]][ряд][nmod[amod[социал-демократических]][издательств]]]][conj[punct[,]][cc[но]][acl[сам]][obl[case[в]][них]][obj[участия]][advmod[не]][принимал][parataxis[punct[:]][advmod[политически]][nsubj[он]][advmod[совершенно]][опустился]]][punct[.]]]
3021		Слим и Табби пытаются сообщить Скотланд - Ярду об опасном учёном , но им никто не верит .	[root[nsubj[Слим][conj[cc[и]][Табби]]][пытаются][xcomp[сообщить][iobj[Скотланд][punct[-]][flat:foreign[Ярду]]][obl[case[об]][amod[опасном]][учёном]]][conj[punct[,]][cc[но]][iobj[им]][nsubj[никто]][advmod[не]][верит]][punct[.]]]
3022		Так в середине 1970 года группа обрела неоценимого ментора и помощника .	[root[advmod[Так]][obl[case[в]][середине][nmod[amod[1970]][года]]][nsubj[группа]][обрела][obj[amod[неоценимого]][ментора][conj[cc[и]][помощника]]][punct[.]]]
3023		Учился в Уппсальском университете .	[root[Учился][obl[case[в]][amod[Уппсальском]][университете]][punct[.]]]
3024		Юморина -- фестиваль юмора и сатиры , ежегодно проводимый 1 апреля в Одессе .	[root[nsubj[Юморина]][punct[--]][фестиваль][nmod[юмора][conj[cc[и]][сатиры]]][acl[punct[,]][advmod[ежегодно]][проводимый][obl[1][flat[апреля]]][obl[case[в]][Одессе]]][punct[.]]]
3025		Код КОАТУУ -- 6522187505 .	[root[nsubj[Код][nmod[КОАТУУ]]][punct[--]][6522187505][punct[.]]]
3026		140 - мм / 50 орудие Тип 3 -- японское морское орудие 1920х , 1940х годов .	[root[nsubj[amod[nummod[140][punct[-]]][мм][nmod[case[/]][50]]][орудие][nmod[Тип][nummod:entity[3]]]][punct[--]][amod[японское]][amod[морское]][орудие][nmod[amod[1920х][list[punct[,]][1940х]]][годов]][punct[.]]]
3027		За головкой самонаведения находится осколочно-фугасная боевая часть общей массой 70 кг .	[root[obl[case[За]][головкой][nmod[самонаведения]]][находится][nsubj[amod[осколочно-фугасная]][amod[боевая]][часть][nmod[amod[общей]][массой][nmod[nummod:gov[70]][кг]]]][punct[.]]]
3028		В последнем куплете рассказывается про женщину , у которой все любовники были несовершеннолетними .	[root[obl[case[В]][amod[последнем]][куплете]][рассказывается][obl[case[про]][женщину][acl:relcl[punct[,]][nmod[case[у]][которой]][nsubj[det[все]][любовники]][cop[были]][несовершеннолетними]]][punct[.]]]
3029		1 марта 2009 года вышел десятый , февральский отчёт Crysis Monthly Update , в котором подводились итоги месяца ( награды , турниры , события и т. д . ) , а также вновь было упомянуто о продолжении разработки редактора уровней .	[root[obl[1][flat[марта][nmod[amod[2009]][года]]]][вышел][nsubj[amod[десятый][conj[punct[,]][февральский]]][отчёт][appos[Crysis][flat:foreign[Monthly]][flat:foreign[Update]]][acl:relcl[punct[,]][obl[case[в]][котором]][подводились][nsubj[итоги][nmod[месяца]][appos[punct[(]][награды][conj[punct[,]][турниры]][conj[punct[,]][события]][conj[cc[и]][т.][fixed[д][punct[.]]]][punct[)]]]][conj[punct[,]][cc[а][fixed[также]]][advmod[вновь]][aux:pass[было]][упомянуто][obl[case[о]][продолжении][nmod[разработки][nmod[редактора][nmod[уровней]]]]]]]][punct[.]]]
3030		Стоимость его составила 1000 долларов , съемки были закончены за 4 дня .	[root[nsubj[Стоимость][nmod[его]]][составила][obj[nummod:gov[1000]][долларов]][punct[,]][parataxis[nsubj:pass[съемки]][aux:pass[были]][закончены][obl[case[за]][nummod:gov[4]][дня]]][punct[.]]]
3031		В августе 2011 года группа дала благотворительный концерт в Коста - Месе , на котором было исполнено 15 новых песен .	[root[obl[case[В]][августе][nmod[amod[2011]][года]]][nsubj[группа]][дала][obj[amod[благотворительный]][концерт][nmod[case[в]][Коста][flat:foreign[punct[-]][Месе]]][acl:relcl[punct[,]][obl[case[на]][котором]][aux:pass[было]][исполнено][obl[nummod:gov[15]][amod[новых]][песен]]]][punct[.]]]
3032		Кроме того , компании принадлежит Центр новых разработок в Фаридабаде , который занимается разработкой новых технологических решений для подразделений компании и её клиентов .	[root[parataxis[case[Кроме]][того][punct[,]]][iobj[компании]][принадлежит][nsubj[Центр][nmod[amod[новых]][разработок]][nmod[case[в]][Фаридабаде]][acl:relcl[punct[,]][nsubj[который]][занимается][obj[разработкой][nmod[amod[новых]][amod[технологических]][решений][nmod[case[для]][подразделений][nmod[компании]][conj[cc[и]][det[её]][клиентов]]]]]]][punct[.]]]
3033		Легион I Альпийский Юлиев ( ) -- позднеримский легион .	[root[nsubj[Легион][amod[I]][amod[Альпийский]][amod[Юлиев]][punct[(]][punct[)]]][punct[--]][amod[позднеримский]][легион][punct[.]]]
3034		Ассоциированы с растениями Anisopappus africanus , Davallia , Drynaria , Helichrysum , Antrophyum , Asplenium , Blechnum , Pityrogramma , Polypodium , Pteris , Sphenomeris , Thelypteris , Arthopteris , Nephrolepis , Osmunda , Pleopeltis и некоторых Adiantaceae ( Adiantum , Pellaea ) .	[root[Ассоциированы][obl[case[с]][растениями][appos[Anisopappus][flat:foreign[africanus]][conj[punct[,]][Davallia]][conj[punct[,]][Drynaria]][conj[punct[,]][Helichrysum]][conj[punct[,]][Antrophyum]][conj[punct[,]][Asplenium]][conj[punct[,]][Blechnum]][conj[punct[,]][Pityrogramma]][conj[punct[,]][Polypodium]][conj[punct[,]][Pteris]][conj[punct[,]][Sphenomeris]][conj[punct[,]][Thelypteris]][conj[punct[,]][Arthopteris]][conj[punct[,]][Nephrolepis]][conj[punct[,]][Osmunda]][conj[punct[,]][Pleopeltis]][conj[cc[и]][amod[некоторых]][Adiantaceae][appos[punct[(]][Adiantum][conj[punct[,]][Pellaea]][punct[)]]]]]][punct[.]]]
3035		Её капитализация ( $ 19,2 млрд на январь 2012 года ) составляет существенную долю ( до трети в 2007 году ) совокупной рыночной капитализации всех финских компаний , котирующихся на Фондовой бирже Хельсинки -- уникальная ситуация для развитой индустриальной страны .	[root[nsubj[det[Её]][капитализация][parataxis[punct[(]][$][nummod:gov[nummod:gov[19,2]][млрд]][nmod[case[на]][январь][nmod[amod[2012]][года]]][punct[)]]]][составляет][obj[amod[существенную]][долю][parataxis[punct[(]][case[до]][трети][nmod[case[в]][amod[2007]][году]][punct[)]]][nmod[amod[совокупной]][amod[рыночной]][капитализации][nmod[det[всех]][amod[финских]][компаний][acl[punct[,]][котирующихся][obl[case[на]][amod[Фондовой]][бирже][nmod[Хельсинки]]]]]]][parataxis[punct[--]][amod[уникальная][nmod[case[для]][amod[развитой]][amod[индустриальной]][страны]]][ситуация]][punct[.]]]
3036		В дополнение к этому , Вито Братта был признан и награждён за свои инструментальные таланты премией `` Best New Guitarist &#39;&#39; от журналов `` Guitar World &#39;&#39; и `` Guitar for the Practicing Musician &#39;&#39; .	[root[obl[case[В]][дополнение][nmod[case[к]][этому]][punct[,]]][nsubj:pass[Вито][flat:name[Братта]]][aux:pass[был]][признан][conj[cc[и]][награждён][obl[case[за]][det[свои]][amod[инструментальные]][таланты]][iobj[премией][appos[punct[``]][Best][flat:foreign[New]][flat:foreign[Guitarist]][punct[&#39;&#39;]]][nmod[case[от]][журналов][appos[punct[``]][Guitar][flat:foreign[World]][conj[punct[&#39;&#39;]][cc[и]][punct[``]][Guitar][flat:foreign[for]][flat:foreign[the]][flat:foreign[Practicing]][flat:foreign[Musician]][punct[&#39;&#39;]]]]]]][punct[.]]]
3037		Презентация состоялась 21 марта в клубе 16 тонн .	[root[nsubj[Презентация]][состоялась][obl[21][flat[марта]]][obl[case[в]][клубе][appos[nummod:gov[16]][тонн]]][punct[.]]]
3038		Кэмерон в конечном итоге отказался от этой идеи , решив , что это покажется зрителям слишком запутанным .	[root[nsubj[Кэмерон]][obl[case[в]][amod[конечном]][итоге]][отказался][obl[case[от]][det[этой]][идеи]][advcl[punct[,]][решив][ccomp[punct[,]][mark[что]][nsubj[это]][покажется][iobj[зрителям]][obj[advmod[слишком]][запутанным]]]][punct[.]]]
3039		2011 год .	[root[amod[2011]][год][punct[.]]]
3040		Сэйю : Юкана ( женщина ) , ( мужчина )	[root[Сэйю][punct[:]][parataxis[Юкана][appos[punct[(]][женщина][punct[)]]][conj[punct[,]][punct[(]][мужчина][punct[)]]]]]
3041		Унифицированный хвостовик ( например , с резьбой М42 × 1 ) мог легко заменяться хвостовиком другого стандарта .	[root[nsubj[amod[Унифицированный]][хвостовик][nmod[punct[(]][parataxis[например][punct[,]]][case[с]][резьбой][appos[М42][nmod[case[×]][1]]][punct[)]]]][мог][xcomp[advmod[легко]][заменяться][iobj[хвостовиком][nmod[amod[другого]][стандарта]]]][punct[.]]]
3042		`` Трилистник &#39;&#39; Дюши Романова был основан ещё в 1987 году ; Титов в 1990 году объявил о создании проекта `` Восток , 1 &#39;&#39; ; позже возникли `` Три Сашка &#39;&#39; с участием Ляпина и Титова ; в декабре появился ансамбль `` Турецкий чай &#39;&#39; , который возглавили Ляпин , Гаккель и всё тот же Титов .	[root[nsubj:pass[punct[``]][Трилистник][punct[&#39;&#39;]][nmod[Дюши][flat:name[Романова]]]][aux:pass[был]][основан][obl[advmod[ещё]][case[в]][amod[1987]][году]][punct[;]][parataxis[nsubj[Титов]][obl[case[в]][amod[1990]][году]][объявил][obl[case[о]][создании][nmod[проекта][appos[punct[``]][Восток][punct[,]][nummod[1]][punct[&#39;&#39;]]]]][punct[;]][parataxis[advmod[позже]][возникли][nsubj[punct[``]][nummod:gov[Три]][Сашка][punct[&#39;&#39;]][nmod[case[с]][участием][nmod[Ляпина][conj[cc[и]][Титова]]]]][punct[;]][parataxis[obl[case[в]][декабре]][появился][nsubj[ансамбль][appos[punct[``]][amod[Турецкий]][чай][punct[&#39;&#39;]]][acl:relcl[punct[,]][obj[который]][возглавили][nsubj[Ляпин][conj[punct[,]][Гаккель]][conj[cc[и]][advmod[всё]][det[тот][advmod[же]]][Титов]]]]]]][punct[.]]]]
3043		По переписи 2002 года население -- 18 человек .	[root[nsubj[nmod[case[По]][переписи][nmod[amod[2002]][года]]][население]][punct[--]][nummod:gov[18]][человек][punct[.]]]
3044		Элитные солдаты всегда сражаются в группах , иногда в сопровождении отрядов обычных солдат , которыми командуют .	[root[nsubj[amod[Элитные]][солдаты]][advmod[всегда]][сражаются][obl[case[в]][группах]][punct[,]][advmod[иногда]][obl[case[в]][сопровождении][nmod[отрядов][nmod[amod[обычных]][солдат][acl:relcl[punct[,]][obj[которыми]][командуют]]]]][punct[.]]]
3045		Продвигаясь на запад , Тимур столкнулся с государством Кара Коюнлу , победа войск Тимура вынудила предводителя туркмен Кара Юсуфа бежать на запад к Османскому правителю -- Баязиду .	[root[advcl[Продвигаясь][obl[case[на]][запад]][punct[,]]][nsubj[Тимур]][столкнулся][obl[case[с]][государством][appos[Кара][nmod[Коюнлу]]]][punct[,]][parataxis[nsubj[победа][nmod[войск][nmod[Тимура]]]][вынудила][obj[предводителя][nmod[туркмен]][appos[Кара][flat:name[Юсуфа]]]][xcomp[бежать][obl[case[на]][запад]][obl[case[к]][amod[Османскому]][правителю][punct[--]][appos[Баязиду]]]]][punct[.]]]
3046		Однако его мать сказала : `` Мой сын никогда не будет путаться с этими ужасными людьми &#39;&#39; .	[root[cc[Однако]][nsubj[det[его]][мать]][сказала][punct[:]][ccomp[punct[``]][nsubj[det[Мой]][сын]][advmod[никогда]][advmod[не]][aux[будет]][путаться][obl[case[с]][det[этими]][amod[ужасными]][людьми]][punct[&#39;&#39;]]][punct[.]]]
3047		Царь Трдат , очарованный красотой девы Рипсиме , пожелал взять её в жены , но встретил отчаянное сопротивление , за что приказал предать всех девушек мученической смерти .	[root[nsubj[Царь][appos[Трдат]][acl[punct[,]][очарованный][obl:agent[красотой][nmod[девы][appos[Рипсиме]]]][punct[,]]]][пожелал][xcomp[взять][obj[её]][obl[case[в]][жены]]][conj[punct[,]][cc[но]][встретил][obj[amod[отчаянное]][сопротивление][acl:relcl[punct[,]][obl[case[за]][что]][приказал][xcomp[предать][obj[det[всех]][девушек]][iobj[amod[мученической]][смерти]]]]]][punct[.]]]
3048		Будучи сапёром 335-го отдельного сапёрного батальона ( 199-я стрелковая дивизия 33-я армия Западный фронт ) , снял 18 мин южнее Витебска и провёл танки через минное поле .	[root[acl[cop[Будучи]][сапёром][nmod[amod[335-го]][amod[отдельного]][amod[сапёрного]][батальона][appos[punct[(]][amod[199-я]][amod[стрелковая]][дивизия][list[amod[33-я]][армия]][list[amod[Западный]][фронт]][punct[)]]]][punct[,]]][снял][obj[nummod:gov[18]][мин]][obl[case[южнее]][Витебска]][conj[cc[и]][провёл][obj[танки]][obl[case[через]][amod[минное]][поле]]][punct[.]]]
3049		Музыкально-поэтическое творчество ашугов относится к музыкальной культуре устной традиции .	[root[nsubj[amod[Музыкально-поэтическое]][творчество][nmod[ашугов]]][относится][obl[case[к]][amod[музыкальной]][культуре][nmod[amod[устной]][традиции]]][punct[.]]]
3050		Горнолыжный курорт Бакуриани -- зимний курорт , расположен в 180 км западнее Тбилиси в Боржомском ущелье , в окружении Кавказского горного хребта .	[root[nsubj[amod[Горнолыжный]][курорт][appos[Бакуриани]]][punct[--]][amod[зимний]][курорт][punct[,]][parataxis[расположен][obl[case[в]][nummod[180]][км][nmod[case[западнее]][Тбилиси]]][obl[case[в]][amod[Боржомском]][ущелье]][obl[punct[,]][case[в]][окружении][nmod[amod[Кавказского]][amod[горного]][хребта]]][punct[.]]]]
3051		Баньос - де - Тахо ( ) -- муниципалитет в Испании , входит в провинцию Гвадалахара , в составе автономного сообщества Кастилия -- Ла - Манча .	[root[nsubj[Баньос][flat:foreign[punct[-]][де]][flat:foreign[punct[-]][Тахо]][punct[(]][punct[)]]][punct[--]][муниципалитет][nmod[case[в]][Испании]][punct[,]][parataxis[входит][obl[case[в]][провинцию][appos[Гвадалахара]]][obl[punct[,]][case[в]][составе][nmod[amod[автономного]][сообщества][appos[Кастилия][flat:foreign[punct[--]][Ла]][flat:foreign[punct[-]][Манча]]]]]][punct[.]]]
3052		После смерти дяди он занял его место в кондитерской , и с тех пор фирма стала специализироваться в первую очередь на сладостях , чем на горьких шоколадных `` лекарствах &#39;&#39; .	[root[obl[case[После]][смерти][nmod[дяди]]][nsubj[он]][занял][obj[det[его]][место][nmod[case[в]][кондитерской]]][conj[punct[,]][cc[и]][obl[case[с]][det[тех]][пор]][nsubj[фирма]][стала][xcomp[специализироваться][obl[case[в]][amod[первую]][очередь]][obl[case[на]][сладостях][conj[punct[,]][case[чем]][case[на]][amod[горьких]][amod[шоколадных]][punct[``]][лекарствах][punct[&#39;&#39;]]]]]][punct[.]]]
3053		Она реяла в воздухе , точно птица , впервые взлетевшая ввысь , но отставшая от стаи .	[root[nsubj[Она]][реяла][obl[case[в]][воздухе]][obl[punct[,]][case[точно]][птица][acl[punct[,]][advmod[впервые]][взлетевшая][advmod[ввысь]][conj[punct[,]][cc[но]][отставшая][obl[case[от]][стаи]]]]][punct[.]]]
3054		10 марта 1995 года , во время штурма Бамута , разведвзвод под командованием сержанта Бларнейского ворвался в дом , где чеченские боевики удерживали детей для `` живого щита &#39;&#39; .	[root[obl[10][flat[марта][nmod[amod[1995]][года]]]][obl[punct[,]][case[во]][время][nmod[штурма][nmod[Бамута]]][punct[,]]][nsubj[разведвзвод][nmod[case[под]][командованием][nmod[сержанта][appos[Бларнейского]]]]][ворвался][obl[case[в]][дом][acl:relcl[punct[,]][advmod[где]][nsubj[amod[чеченские]][боевики]][удерживали][obj[детей]][obl[case[для]][punct[``]][amod[живого]][щита][punct[&#39;&#39;]]]]][punct[.]]]
3055		С 1990-х посещения стали строго ограничены , тем не менее , некоторые восхождения происходили .	[root[obl[case[С]][1990-х]][nsubj[посещения]][стали][xcomp[advmod[строго]][ограничены]][parataxis[punct[,]][parataxis:discourse[тем][fixed[не]][fixed[менее]][punct[,]]][nsubj[amod[некоторые]][восхождения]][происходили]][punct[.]]]
